2
125.551
1
1
2
111.724,-108.275,0,0,0,0.99288,0.119119
111.384,-108.192,0,0,0,0.99288,0.119119
111.045,-108.11,0,0,0,0.99288,0.119119
110.706,-108.027,0,0,0,0.99288,0.119119
110.366,-107.945,0,0,0,0.99288,0.119119
110.027,-107.862,0,0,0,0.99288,0.119119
109.688,-107.779,0,0,0,0.99288,0.119119
109.348,-107.697,0,0,0,0.99288,0.119119
109.009,-107.614,0,0,0,0.99288,0.119119
108.67,-107.531,0,0,0,0.99288,0.119119
108.33,-107.449,0,0,0,0.99288,0.119119
107.991,-107.366,0,0,0,0.99288,0.119119
107.651,-107.284,0,0,0,0.99288,0.119119
107.312,-107.201,0,0,0,0.99288,0.119119
106.973,-107.118,0,0,0,0.99288,0.119119
106.633,-107.036,0,0,0,0.99288,0.119119
106.294,-106.953,0,0,0,0.99288,0.119119
105.955,-106.871,0,0,0,0.99288,0.119119
105.615,-106.788,0,0,0,0.99288,0.119119
105.276,-106.705,0,0,0,0.99288,0.119119
104.937,-106.623,0,0,0,0.99288,0.119119
104.597,-106.54,0,0,0,0.99288,0.119119
104.258,-106.458,0,0,0,0.99288,0.119119
103.919,-106.375,0,0,0,0.99288,0.119119
103.579,-106.292,0,0,0,0.99288,0.119119
103.24,-106.21,0,0,0,0.99288,0.119119
102.901,-106.127,0,0,0,0.99288,0.119119
102.561,-106.044,0,0,0,0.99288,0.119119
102.222,-105.962,0,0,0,0.99288,0.119119
101.883,-105.879,0,0,0,0.99288,0.119119
101.543,-105.797,0,0,0,0.99288,0.119119
101.204,-105.714,0,0,0,0.99288,0.119119
100.865,-105.631,0,0,0,0.99288,0.119119
100.525,-105.549,0,0,0,0.99288,0.119119
100.186,-105.466,0,0,0,0.99288,0.119119
99.8466,-105.384,0,0,0,0.99288,0.119119
99.5072,-105.301,0,0,0,0.99288,0.119119
99.1679,-105.218,0,0,0,0.99288,0.119119
98.8285,-105.136,0,0,0,0.99288,0.119119
98.4892,-105.053,0,0,0,0.99288,0.119119
98.1498,-104.97,0,0,0,0.99288,0.119119
97.8105,-104.888,0,0,0,0.99288,0.119119
97.4711,-104.805,0,0,0,0.99288,0.119119
97.1318,-104.723,0,0,0,0.99288,0.119119
96.7925,-104.64,0,0,0,0.99288,0.119119
96.4531,-104.557,0,0,0,0.99288,0.119119
96.1138,-104.475,0,0,0,0.99288,0.119119
95.7744,-104.392,0,0,0,0.99288,0.119119
95.4351,-104.31,0,0,0,0.99288,0.119119
95.0957,-104.227,0,0,0,0.99288,0.119119
94.7564,-104.144,0,0,0,0.99288,0.119119
94.417,-104.062,0,0,0,0.99288,0.119119
94.0777,-103.979,0,0,0,0.99288,0.119119
93.7383,-103.896,0,0,0,0.99288,0.119119
93.399,-103.814,0,0,0,0.99288,0.119119
93.0597,-103.731,0,0,0,0.99288,0.119119
92.7203,-103.649,0,0,0,0.99288,0.119119
92.381,-103.566,0,0,0,0.99288,0.119119
