3
15.0292
1
3
0
-11.9246,-10.8295,0,0,0,0.701784,0.71239
-11.9189,-10.4479,0,0,0,0.701801,0.712373
-11.9132,-10.0657,0,0,0,0.701897,0.712278
-11.9075,-9.68023,0,0,0,0.70223,0.71195
-11.9021,-9.28223,0,0,0,0.702785,0.711402
-11.8968,-8.85138,0,0,0,0.70214,0.712039
-11.89,-8.36307,0,0,0,0.695512,0.718514
-11.8721,-7.81413,0,0,0,0.672275,0.740301
-11.8169,-7.24225,0,0,0,0.618057,0.786133
-11.6847,-6.6979,0,0,0,0.534875,0.844931
-11.4541,-6.21081,0,0,0,0.473104,0.881007
-11.1586,-5.76474,0,0,0,0.441347,0.897337
-10.8309,-5.3396,0,0,0,0.427053,0.904227
-10.4892,-4.92417,0,0,0,0.416877,0.908963
-10.1386,-4.51688,0,0,0,0.400555,0.916273
-9.77526,-4.12415,0,0,0,0.376323,0.926488
-9.39387,-3.75311,0,0,0,0.363855,0.931456
-9.00337,-3.39309,0,0,0,0.359025,0.933328
-8.60935,-3.03731,0,0,0,0.357404,0.93395
-8.21417,-2.68296,0,0,0,0.353886,0.935289
-7.81756,-2.33269,0,0,0,0.33834,0.941024
-7.41558,-2.00071,0,0,0,0.292995,0.956114
-6.99902,-1.71894,0,0,0,0.279456,0.960158
-6.57833,-1.45139,0,0,0,0.275906,0.961185
-6.15656,-1.18752,0,0,0,0.275032,0.961435
-5.73454,-0.924545,0,0,0,0.274825,0.961494
-5.31245,-0.661787,0,0,0,0.274777,0.961508
-4.89035,-0.399079,0,0,0,0.274766,0.961511
-4.46825,-0.136382,0,0,0,0.274764,0.961512
-4.04615,0.126313,0,0,0,0.274763,0.961512
-3.62404,0.389007,0,0,0,0.274763,0.961512
