2
15.9566
1
2
3
34.8677,-44.8997,0,0,0,0.987867,0.155305
34.5302,-44.7909,0,0,0,0.987867,0.155305
34.1927,-44.6821,0,0,0,0.987867,0.155305
33.8552,-44.5733,0,0,0,0.987867,0.155305
33.5177,-44.4645,0,0,0,0.987867,0.155305
33.1802,-44.3557,0,0,0,0.987867,0.155305
32.8427,-44.2469,0,0,0,0.987867,0.155305
32.5053,-44.1381,0,0,0,0.987867,0.155305
32.1678,-44.0293,0,0,0,0.987867,0.155305
31.8303,-43.9205,0,0,0,0.987867,0.155305
31.4928,-43.8117,0,0,0,0.987867,0.155305
31.1553,-43.7029,0,0,0,0.987867,0.155305
30.8178,-43.5941,0,0,0,0.987867,0.155305
30.4803,-43.4852,0,0,0,0.987867,0.155305
30.1429,-43.3764,0,0,0,0.987867,0.155305
29.8054,-43.2676,0,0,0,0.987867,0.155305
29.4679,-43.1588,0,0,0,0.987867,0.155305
29.1304,-43.05,0,0,0,0.987867,0.155305
28.7929,-42.9412,0,0,0,0.987867,0.155305
28.4554,-42.8324,0,0,0,0.987867,0.155305
28.1179,-42.7236,0,0,0,0.987867,0.155305
27.7805,-42.6148,0,0,0,0.987867,0.155305
27.443,-42.506,0,0,0,0.987867,0.155305
27.1055,-42.3972,0,0,0,0.987867,0.155305
26.768,-42.2884,0,0,0,0.987867,0.155305
26.4305,-42.1796,0,0,0,0.987867,0.155305
26.093,-42.0708,0,0,0,0.987867,0.155305
25.7556,-41.962,0,0,0,0.987867,0.155305
25.4181,-41.8532,0,0,0,0.987867,0.155305
25.0806,-41.7444,0,0,0,0.987867,0.155305
24.7431,-41.6356,0,0,0,0.987867,0.155305
24.4056,-41.5268,0,0,0,0.987867,0.155305
24.0681,-41.418,0,0,0,0.987867,0.155305
23.7306,-41.3092,0,0,0,0.987867,0.155305
23.3932,-41.2004,0,0,0,0.987867,0.155305
23.0557,-41.0916,0,0,0,0.987867,0.155305
22.7182,-40.9828,0,0,0,0.987867,0.155305
22.3807,-40.874,0,0,0,0.987867,0.155305
22.0432,-40.7652,0,0,0,0.987867,0.155305
21.7057,-40.6564,0,0,0,0.987867,0.155305
21.3682,-40.5476,0,0,0,0.987867,0.155305
21.0308,-40.4388,0,0,0,0.987867,0.155305
20.6933,-40.33,0,0,0,0.987867,0.155305
20.3558,-40.2212,0,0,0,0.987867,0.155305
20.0183,-40.1124,0,0,0,0.987867,0.155305
19.6808,-40.0036,0,0,0,0.987867,0.155305
