2
26.618
1
2
3
-0.268095,-57.2851,0,0,0,0.969802,0.243894
-0.666614,-57.0712,0,0,0,0.969802,0.243894
-1.06513,-56.8572,0,0,0,0.969802,0.243894
-1.46365,-56.6432,0,0,0,0.969802,0.243894
-1.86217,-56.4292,0,0,0,0.969802,0.243894
-2.26069,-56.2152,0,0,0,0.969802,0.243894
-2.65921,-56.0013,0,0,0,0.969748,0.244108
-3.0577,-55.7871,0,0,0,0.969228,0.246165
-3.45596,-55.5708,0,0,0,0.967441,0.253097
-3.85341,-55.3476,0,0,0,0.964908,0.262589
-4.24975,-55.1146,0,0,0,0.963482,0.267772
-4.64546,-54.8763,0,0,0,0.963127,0.269048
-5.04102,-54.6365,0,0,0,0.962948,0.269688
-5.43651,-54.3962,0,0,0,0.96288,0.269929
-5.83196,-54.1555,0,0,0,0.962858,0.270008
-6.22741,-53.9148,0,0,0,0.962851,0.270032
-6.62285,-53.6741,0,0,0,0.962849,0.270039
-7.01829,-53.4333,0,0,0,0.962849,0.270041
-7.41373,-53.1926,0,0,0,0.962397,0.271648
-7.8082,-52.9506,0,0,0,0.957902,0.287096
-8.19333,-52.697,0,0,0,0.940596,0.339528
-8.54669,-52.4037,0,0,0,0.912008,0.410172
-8.85585,-52.0551,0,0,0,0.895766,0.444526
-9.14221,-51.678,0,0,0,0.88944,0.457052
-9.41994,-51.2901,0,0,0,0.887375,0.461048
-9.69489,-50.8988,0,0,0,0.886765,0.46222
-9.96901,-50.5064,0,0,0,0.886596,0.462544
-10.2429,-50.1138,0,0,0,0.886552,0.46263
-10.5167,-49.721,0,0,0,0.88654,0.462652
-10.7905,-49.3283,0,0,0,0.886537,0.462657
-11.0644,-48.9355,0,0,0,0.886537,0.462658
-11.3382,-48.5428,0,0,0,0.886536,0.462659
-11.612,-48.15,0,0,0,0.886536,0.462659
-11.8858,-47.7573,0,0,0,0.886536,0.462659
-12.1596,-47.3645,0,0,0,0.883935,0.467609
-12.4271,-46.9715,0,0,0,0.865712,0.500543
-12.6545,-46.5766,0,0,0,0.825428,0.564508
-12.8094,-46.1784,0,0,0,0.80757,0.589772
-12.937,-45.779,0,0,0,0.802043,0.597267
-13.0566,-45.3792,0,0,0,0.800563,0.599248
-13.1741,-44.9793,0,0,0,0.800194,0.599741
-13.291,-44.5793,0,0,0,0.800106,0.599859
-13.4078,-44.1794,0,0,0,0.800085,0.599886
-13.5246,-43.7795,0,0,0,0.800081,0.599892
-13.6413,-43.3796,0,0,0,0.80008,0.599894
-13.7581,-42.9796,0,0,0,0.800079,0.599894
-13.8748,-42.5797,0,0,0,0.800079,0.599894
-13.9916,-42.1798,0,0,0,0.793319,0.608806
-14.0986,-41.7802,0,0,0,0.770398,0.637563
-14.1745,-41.3815,0,0,0,0.765584,0.643335
-14.2442,-40.9831,0,0,0,0.764613,0.64449
-14.3126,-40.5847,0,0,0,0.764418,0.644721
-14.3808,-40.1863,0,0,0,0.764379,0.644767
-14.4489,-39.7879,0,0,0,0.764371,0.644776
-14.517,-39.3894,0,0,0,0.76437,0.644778
-14.5851,-38.991,0,0,0,0.764369,0.644779
-14.6533,-38.5926,0,0,0,0.764369,0.644779
-14.7214,-38.1942,0,0,0,0.764369,0.644779
-14.7895,-37.7958,0,0,0,0.764369,0.644779
-14.8576,-37.3974,0,0,0,0.764369,0.644779
-14.9257,-36.999,0,0,0,0.764369,0.644779
